url	imdb_url	Title	Year
/wiki/The_Garden_of_the_Finzi-Continis_(film)	tt0065777	The Garden of the Finzi-Continis	1970
/wiki/Gaslight_(1944_film)	tt0036855	Gaslight	1944
/wiki/Gate_of_Hell_(film)	tt0045935	Gate of Hell	1953
/wiki/The_Gay_Divorcee	tt0025164	The Gay Divorcee	1934
/wiki/Genocide_(film)	tt0082443	Genocide	1982
/wiki/Gentleman%27s_Agreement	tt0039416	Gentleman's Agreement	1947
/wiki/Gerald_McBoing-Boing	tt0043581	Gerald McBoing-Boing	1950
/wiki/Geri%27s_Game	tt0131409	Geri's Game	1997
/wiki/Get_Out_Your_Handkerchiefs	tt0078122	Get Out Your Handkerchiefs	1978
/wiki/Ghost_(1990_film)	tt0099653	Ghost	1990
/wiki/The_Ghost_and_the_Darkness	tt0116409	The Ghost and the Darkness	1996
/wiki/Giant_(1956_film)	tt0049261	Giant	1956
/wiki/Gigi_(1958_film)	tt0051658	Gigi	1958
/wiki/Girl,_Interrupted_(film)	tt0172493	Girl, Interrupted	1999
/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film)	tt1568346	The Girl with the Dragon Tattoo	2011
/wiki/Giuseppina	tt0053866	Giuseppina	1960
/wiki/Give_Me_Liberty_(1936_film)	tt0027678	Give Me Liberty	1936
/wiki/Gladiator_(2000_film)	tt0172495	Gladiator	2000
/wiki/Glass_(film)	tt0052852	Glas	1958
/wiki/The_Glenn_Miller_Story	tt0047030	The Glenn Miller Story	1954
/wiki/Glory_(1989_film)	tt0097441	Glory	1989
/wiki/The_Godfather	tt0068646	The Godfather	1972
/wiki/The_Godfather_Part_II	tt0071562	The Godfather: Part II	1974
/wiki/God_of_Love_(film)	tt1631323	God of Love	2010
/wiki/Gods_and_Monsters	tt0120684	Gods and Monsters	1998
/wiki/Going_My_Way	tt0036872	Going My Way	1944
/wiki/Gold_Diggers_of_1935	tt0026421	Gold Diggers of 1935	1935
/wiki/The_Golden_Compass_(film)	tt0385752	The Golden Compass	2007
/wiki/The_Golden_Fish_(film)	tt0052855	The Golden Fish	1959
/wiki/Goldfinger_(film)	tt0058150	Goldfinger	1964
/wiki/Gone_with_the_Wind_(film)	tt0031381	Gone with the Wind	1939
/wiki/The_Good_Earth	tt0028944	The Good Earth	1937
/wiki/Good_Will_Hunting	tt0119217	Good Will Hunting	1997
/wiki/The_Goodbye_Girl	tt0076095	The Goodbye Girl	1977
/wiki/Goodbye,_Miss_Turlock	tt0039432	Goodbye, Miss Turlock	1948
/wiki/Goodbye,_Mr._Chips_(1939_film)	tt0031385	Goodbye, Mr. Chips	1939
/wiki/Goodfellas	tt0099685	Goodfellas	1990
/wiki/Gosford_Park	tt0280707	Gosford Park	2001
/wiki/The_Graduate	tt0061722	The Graduate	1967
/wiki/Grand_Canyon_(1958_film)	tt0051677	Grand Canyon	1958
/wiki/Grand_Hotel_(film)	tt0022958	Grand Hotel	1932
/wiki/Grand_Prix_(1966_film)	tt0060472	Grand Prix	1966
/wiki/Grandad_of_Races	tt0042518	Grandad of Races	1950
/wiki/The_Grapes_of_Wrath_(film)	tt0032551	The Grapes of Wrath	1940
/wiki/Gravity_Is_My_Enemy	tt0076105	Gravity Is My Enemy	1977
/wiki/Great_(1975_film)	tt0073068	Great (Isambard Kingdom Brunel)	1975
/wiki/The_Great_American_Cowboy	tt0070135	The Great American Cowboy	1973
/wiki/The_Great_Caruso	tt0043599	The Great Caruso	1951
/wiki/Great_Expectations_(1946_film)	tt0038574	Great Expectations	1946
/wiki/The_Great_Gatsby_(1974_film)	tt0071577	The Great Gatsby	1974
/wiki/The_Great_Lie	tt0033677	The Great Lie	1941
/wiki/The_Great_McGinty	tt0032554	The Great McGinty	1940
/wiki/The_Great_Race	tt0059243	The Great Race	1965
/wiki/The_Great_Waltz	tt0030202	The Great Waltz	1938
/wiki/The_Great_Ziegfeld	tt0027698	The Great Ziegfeld	1936
/wiki/The_Greatest_Show_on_Earth	tt0044672	The Greatest Show on Earth	1952
/wiki/Green_Dolphin_Street	tt0039437	Green Dolphin Street	1947
/wiki/Guess_Who%27s_Coming_to_Dinner	tt0061735	Guess Who's Coming to Dinner	1967
/wiki/The_Guns_of_Navarone_(film)	tt0054953	The Guns of Navarone	1961
/wiki/Hamlet_(1948_film)	tt0040416	Hamlet	1948
/wiki/Hannah_and_Her_Sisters	tt0091167	Hannah and Her Sisters	1986
/wiki/Happy_Feet	tt0366548	Happy Feet	2006
/wiki/Harlan_County,_USA	tt0074605	Harlan County U.S.A.	1976
/wiki/Harry_and_the_Hendersons	tt0093148	Harry and the Hendersons	1987
/wiki/Harry_and_Tonto	tt0071598	Harry and Tonto	1974
/wiki/Harvey_(film)	tt0042546	Harvey	1950
/wiki/The_Harvey_Girls_(film)	tt0038589	The Harvey Girls	1946
/wiki/Harvie_Krumpet	tt0382734	Harvie Krumpet	2003
/wiki/He_Makes_Me_Feel_Like_Dancin%27	tt0085655	He Makes Me Feel Like Dancin'	1983
/wiki/Hearts_and_Minds_(film)	tt0071604	Hearts and Minds	1974
/wiki/Heaven_Can_Wait_(1978_film)	tt0077663	Heaven Can Wait	1978
/wiki/Heavenly_Music	tt0035981	Heavenly Music	1943
/wiki/The_Heiress	tt0041452	The Heiress	1949
/wiki/Helen_Keller_in_Her_Story	tt0048157	The Unconquered	1954
/wiki/Hello,_Dolly!_(film)	tt0064418	Hello, Dolly!	1969
/wiki/Hello,_Frisco,_Hello	tt0035982	Hello Frisco, Hello	1943
/wiki/The_Hellstrom_Chronicle	tt0067197	The Hellstrom Chronicle	1971
/wiki/The_Help_(film)	tt1454029	The Help	2011
/wiki/Henry_V_(1989_film)	tt0097499	Henry V	1989
/wiki/Here_Comes_Mr._Jordan	tt0033712	Here Comes Mr. Jordan	1941
/wiki/Here_Comes_the_Groom	tt0043633	Here Comes the Groom	1951
/wiki/Heureux_Anniversaire	tt0056066	Happy Anniversary	1962
/wiki/The_High_and_the_Mighty_(film)	tt0047086	The High and the Mighty	1954
/wiki/High_Noon	tt0044706	High Noon	1952
/wiki/The_Hindenburg_(film)	tt0073113	The Hindenburg	1975
/wiki/Hitler_Lives	tt0037783	Hitler Lives	1945
/wiki/The_Hole_(1962_film)	tt0056075	The Hole	1962
/wiki/A_Hole_in_the_Head	tt0052896	A Hole in the Head	1959
/wiki/Holiday_Inn_(film)	tt0034862	Holiday Inn	1942
/wiki/The_Horse_with_the_Flying_Tail	tt0054993	The Horse with the Flying Tail	1960
/wiki/The_Hospital	tt0067217	The Hospital	1971
/wiki/Hotel_Terminus:_The_Life_and_Times_of_Klaus_Barbie	tt0095341	Hôtel Terminus	1988
/wiki/The_Hours_(film)	tt0274558	The Hours	2002
/wiki/The_House_on_92nd_Street	tt0037795	The House on 92nd Street	1945
/wiki/How_Green_Was_My_Valley_(film)	tt0033729	How Green Was My Valley	1941
/wiki/How_the_West_Was_Won_(film)	tt0056085	How the West Was Won	1962
/wiki/How_to_Sleep	tt0026497	How to Sleep	1935
/wiki/Howards_End_(film)	tt0104454	Howards End	1992
/wiki/Hud_(film)	tt0057163	Hud	1963
/wiki/Hugo_(film)	tt0970179	Hugo	2011
/wiki/The_Human_Comedy_(film)	tt0036022	The Human Comedy	1943
/wiki/The_Hunt_for_Red_October_(film)	tt0099810	The Hunt for Red October	1990
/wiki/The_Hurricane_(1937_film)	tt0029030	The Hurricane	1937
/wiki/The_Hurt_Locker	tt0887912	The Hurt Locker	2008
/wiki/Hustle_%26_Flow	tt0410097	Hustle & Flow	2005
/wiki/The_Hustler_(film)	tt0054997	The Hustler	1961
/wiki/I_Am_a_Promise:_The_Children_of_Stanton_Elementary_School	tt0107177	I Am a Promise: The Children of Stanton Elementary School	1993
/wiki/I_Want_to_Live!	tt0051758	I Want to Live!	1958
/wiki/I_Wanted_Wings	tt0033741	I Wanted Wings	1941
/wiki/I_Won%27t_Play	tt0036939	I Won't Play	1944
/wiki/If_You_Love_This_Planet	tt0084118	If You Love This Planet	1982
/wiki/Il_Postino	tt0110877	Il Postino: The Postman	1994
/wiki/I%27ll_Cry_Tomorrow	tt0048191	I'll Cry Tomorrow	1955
/wiki/I%27ll_Find_a_Way	tt0076173	I'll Find a Way	1977
/wiki/In_Beaver_Valley	tt0042592	Beaver Valley	1950
/wiki/In_Old_Arizona	tt0020018	In Old Arizona	1928
/wiki/In_Old_Chicago	tt0029047	In Old Chicago	1937
/wiki/In_the_Heat_of_the_Night_(film)	tt0061811	In the Heat of the Night	1967
/wiki/In_the_Region_of_Ice	tt0074675	In the Region of Ice	1976
/wiki/In_the_Shadow_of_the_Stars	tt0102114	In the Shadow of the Stars	1991
/wiki/Inception	tt1375666	Inception	2010
/wiki/An_Inconvenient_Truth	tt0497116	An Inconvenient Truth	2006
/wiki/The_Incredibles	tt0317705	The Incredibles	2004
/wiki/Independence_Day_(film)	tt0116629	Independence Day	1996
/wiki/Indiana_Jones_and_the_Last_Crusade	tt0097576	Indiana Jones and the Last Crusade	1989
/wiki/Indiana_Jones_and_the_Temple_of_Doom	tt0087469	Indiana Jones and the Temple of Doom	1984
/wiki/Indochine_(film)	tt0104507	Indochine	1992
/wiki/The_Informer_(1935_film)	tt0026529	The Informer	1935
/wiki/Inglourious_Basterds	tt0361748	Inglourious Basterds	2009
/wiki/Innerspace	tt0093260	Innerspace	1987
/wiki/Inside_Job_(film)	tt1645089	Inside Job	2010
/wiki/Interrupted_Melody	tt0048210	Interrupted Melody	1955
/wiki/Interviews_with_My_Lai_Veterans	tt0065894	Interviews with My Lai Veterans	1971
/wiki/Into_the_Arms_of_Strangers:_Stories_of_the_Kindertransport	tt0248912	Into the Arms of Strangers: Stories of the Kindertransport	2000
/wiki/49th_Parallel_(film)	tt0033627	49th Parallel	1941
/wiki/Investigation_of_a_Citizen_Above_Suspicion	tt0065889	Investigation of a Citizen Above Suspicion	1970
/wiki/Iris_(film)	tt0280778	Iris	2001
/wiki/Irma_la_Douce	tt0057187	Irma la Douce	1963
/wiki/The_Iron_Lady_(film)	tt1007029	The Iron Lady	2011
/wiki/It_Happened_One_Night	tt0025316	It Happened One Night	1934
/wiki/It%27s_a_Mad_Mad_Mad_Mad_World	tt0057193	It's a Mad, Mad, Mad, Mad World	1963
/wiki/It%27s_Tough_to_Be_a_Bird	tt0064504	It's Tough to Be a Bird	1969
/wiki/Jacques-Yves_Cousteau%27s_World_Without_Sun	tt0058364	World Without Sun	1964
/wiki/Jaws_(film)	tt0073195	Jaws	1975
/wiki/Jerry_Maguire	tt0116695	Jerry Maguire	1996
/wiki/Jezebel_(film)	tt0030287	Jezebel	1938
/wiki/JFK_(film)	tt0102138	JFK	1991
/wiki/Joan_of_Arc_(1948_film)	tt0040491	Joan of Arc	1948
/wiki/Johann_Mouse	tt0045937	Johann Mouse	1952
/wiki/Johnny_Belinda_(1948_film)	tt0040495	Johnny Belinda	1948
/wiki/Johnny_Eager	tt0033774	Johnny Eager	1941
/wiki/The_Johnstown_Flood_(1989_film)	tt0097628	The Johnstown Flood	1989
/wiki/The_Joker_Is_Wild	tt0050569	The Joker Is Wild	1957
/wiki/The_Jolson_Story	tt0038661	The Jolson Story	1946
/wiki/Journey_Into_Self	tt0063160	Journey Into Self	1969
/wiki/Journey_of_Hope_(film)	tt0100470	Journey of Hope	1990
/wiki/Judgment_at_Nuremberg	tt0055031	Judgment at Nuremberg	1961
/wiki/Julia_(1977_film)	tt0076245	Julia	1977
/wiki/Julius_Caesar_(1953_film)	tt0045943	Julius Caesar	1953
/wiki/Juno_(film)	tt0467406	Juno	2007
/wiki/Jurassic_Park_(film)	tt0107290	Jurassic Park	1993
/wiki/Just_Another_Missing_Kid	tt0084185	Just Another Missing Kid	1981
/wiki/Karl_Hess:_Toward_Liberty	tt0080987	Karl Hess: Toward Liberty	1980
/wiki/Kentucky_(film)	tt0030317	Kentucky	1938
/wiki/Key_Largo_(film)	tt0040506	Key Largo	1948
/wiki/The_Killing_Fields_(film)	tt0087553	The Killing Fields	1984
/wiki/The_King_and_I_(1956_film)	tt0049408	The King and I	1956
/wiki/King_Gimp	tt0239528	King Gimp	1999
/wiki/King_Kong_(1976_film)	tt0074751	King Kong	1976
/wiki/King_Kong_(2005_film)	tt0360717	King Kong	2005
/wiki/King_of_Jazz	tt0021025	King of Jazz	1930
/wiki/King_Solomon%27s_Mines_(1950_film)	tt0042646	King Solomon's Mines	1950
/wiki/The_King%27s_Speech_(film)	tt1504320	The King's Speech	2010
/wiki/Kiss_of_the_Spider_Woman_(film)	tt0089424	Kiss of the Spider Woman	1985
/wiki/Kitty_Foyle_(film)	tt0032671	Kitty Foyle	1940
/wiki/Klute	tt0067309	Klute	1971
/wiki/Knighty_Knight_Bugs	tt0051825	Knighty Knight Bugs	1958
/wiki/Kolya	tt0116790	Kolya	1996
/wiki/Kon-Tiki_(1950_film)	tt0042650	Kon-Tiki	1950
/wiki/Krakatoa_(film)	tt0024231	Krakatoa	1933
/wiki/Kramer_vs._Kramer	tt0079417	Kramer vs. Kramer	1979
/wiki/L.A._Confidential_(film)	tt0119488	L.A. Confidential	1997
/wiki/La_Cucaracha_(1934_film)	tt0025019	La Cucaracha	1934
/wiki/La_Dolce_Vita	tt0053779	La Dolce Vita	1960
/wiki/La_Vie_en_rose_(film)	tt0450188	La Vie en Rose	2007
/wiki/Lady_Be_Good_(1941_film)	tt0033803	Lady Be Good	1941
/wiki/The_Last_Command_(1928_film)	tt0019071	The Last Command	1928
/wiki/The_Last_Days	tt0174852	The Last Days	1998
/wiki/The_Last_Emperor	tt0093389	The Last Emperor	1987
/wiki/The_Last_King_of_Scotland_(film)	tt0455590	The Last King of Scotland	2006
/wiki/The_Last_of_the_Mohicans	tt0027869	The Last of the Mohicans	1936
/wiki/The_Last_Picture_Show	tt0067328	The Last Picture Show	1971
/wiki/Laura_(1944_film)	tt0037008	Laura	1944
/wiki/The_Lavender_Hill_Mob	tt0044829	The Lavender Hill Mob	1951
/wiki/Lawrence_of_Arabia_(film)	tt0056172	Lawrence of Arabia	1962
/wiki/Le_Mozart_des_Pickpockets	tt0820971	Le Mozart des pickpockets	2006
/wiki/Leave_Her_to_Heaven	tt0037865	Leave Her to Heaven	1945
/wiki/Leaving_Las_Vegas	tt0113627	Leaving Las Vegas	1995
/wiki/Legends_of_the_Fall	tt0110322	Legends of the Fall	1994
/wiki/Lemony_Snicket%27s_A_Series_of_Unfortunate_Events	tt0339291	Lemony Snicket's A Series of Unfortunate Events	2004
/wiki/Lend_a_Paw	tt0033824	Lend a Paw	1941
/wiki/Les_Girls	tt0050631	Les Girls	1957
/wiki/Les_Miserables_(2012_film)	tt1707386	Les Misérables	2012
/wiki/Let_It_Be_(film)	tt0065976	Let It Be	1970
/wiki/A_Letter_to_Three_Wives	tt0041587	A Letter to Three Wives	1949
/wiki/Letters_from_Iwo_Jima	tt0498380	Letters from Iwo Jima	2006
/wiki/Lieberman_in_Love	tt0113653	Lieberman in Love	1995
/wiki/Life_Is_Beautiful	tt0118799	Life Is Beautiful	1997
/wiki/The_Life_of_Emile_Zola	tt0029146	The Life of Emile Zola	1937
/wiki/Life_of_Pi_(film)	tt0454876	Life of Pi	2012
/wiki/Light_in_the_Window	tt0044836	Light in the Window	1952
/wiki/Lili	tt0046000	Lili	1953
/wiki/Lilies_of_the_Field_(1963_film)	tt0057251	Lilies of the Field	1963
/wiki/Limelight_(1952_film)	tt0044837	Limelight	1952
/wiki/Lincoln_(2012_film)	tt0443272	Lincoln	2012
/wiki/The_Lion_in_Winter_(1968_film)	tt0063227	The Lion in Winter	1968
/wiki/The_Lion_King	tt0110357	The Lion King	1994
/wiki/The_Little_Mermaid_(1989_film)	tt0097757	The Little Mermaid	1989
/wiki/Little_Miss_Sunshine	tt0449059	Little Miss Sunshine	2006
/wiki/A_Little_Night_Music_(film)	tt0076319	A Little Night Music	1977
/wiki/The_Little_Orphan	tt0041592	The Little Orphan	1948
/wiki/A_Little_Romance	tt0079477	A Little Romance	1979
/wiki/Little_Women_(1933_film)	tt0024264	Little Women	1933
/wiki/Little_Women_(1949_film)	tt0041594	Little Women	1949
/wiki/The_Lives_of_a_Bengal_Lancer	tt0026643	The Lives of a Bengal Lancer	1935
/wiki/The_Lives_of_Others	tt0405094	The Lives of Others	2006
/wiki/The_Living_Desert	tt0046008	The Living Desert	1953
/wiki/Logan%27s_Run_(1976_film)	tt0074812	Logan's Run	1976
/wiki/Logorama	tt1563725	Logorama	2009
/wiki/The_Long_Way_Home_(1997_film)	tt0119561	The Long Way Home	1997
/wiki/The_Longest_Day_(film)	tt0056197	The Longest Day	1962
/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring	tt0120737	The Lord of the Rings: The Fellowship of the Ring	2001
/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King	tt0167260	The Lord of the Rings: The Return of the King	2003
/wiki/The_Lord_of_the_Rings:_The_Two_Towers	tt0167261	The Lord of the Rings: The Two Towers	2002
/wiki/Lost_Horizon_(1937_film)	tt0029162	Lost Horizon	1937
/wiki/Lost_in_Translation_(film)	tt0335266	Lost in Translation	2003
/wiki/The_Lost_Weekend_(film)	tt0037884	The Lost Weekend	1945
/wiki/Love_Is_a_Many-Splendored_Thing_(film)	tt0048316	Love Is a Many-Splendored Thing	1955
/wiki/Love_Me_or_Leave_Me_(film)	tt0048317	Love Me or Leave Me	1955
/wiki/Love_Story_(1970_film)	tt0066011	Love Story	1970
/wiki/Lovers_and_Other_Strangers	tt0066016	Lovers and Other Strangers	1970
/wiki/The_Lunch_Date	tt0100076	The Lunch Date	1989
/wiki/Lust_for_Life_(film)	tt0049456	Lust for Life	1956
/wiki/Madame_Rosa	tt0076348	Madame Rosa	1977
/wiki/The_Madness_of_King_George	tt0110428	The Madness of King George	1994
/wiki/The_Magic_Machines	tt0064623	The Magic Machines	1969
/wiki/Magoo%27s_Puddle_Jumper	tt0049510	Magoo's Puddle Jumper	1956
/wiki/Main_Street_on_the_March!	tt0033866	Main Street on the March!	1941
/wiki/A_Man_and_a_Woman	tt0061138	A Man and a Woman	1966
/wiki/A_Man_for_All_Seasons_(1966_film)	tt0060665	A Man for All Seasons	1966
/wiki/Man_on_Wire	tt1155592	Man on Wire	2008
/wiki/The_Man_Who_Knew_Too_Much_(1956_film)	tt0049470	The Man Who Knew Too Much	1956
/wiki/The_Man_Who_Planted_Trees_(film)	tt0093488	The Man Who Planted Trees	1987
/wiki/The_Man_Who_Skied_Down_Everest	tt0073340	The Man Who Skied Down Everest	1975
/wiki/Manhattan_Melodrama	tt0025464	Manhattan Melodrama	1934
/wiki/March_of_the_Penguins	tt0428803	March of the Penguins	2005
/wiki/Marie_Antoinette_(2006_film)	tt0422720	Marie Antoinette	2006
/wiki/Marie-Louise_(film)	tt0037899	Marie-Louise	1944
/wiki/Marjoe	tt0068924	Marjoe	1972
/wiki/Marooned_(film)	tt0064639	Marooned	1969
/wiki/Marty_(film)	tt0048356	Marty	1955
/wiki/Mary_Poppins_(film)	tt0058331	Mary Poppins	1964
/wiki/MASH_(film)	tt0066026	MASH	1970
/wiki/Mask_(film)	tt0089560	Mask	1985
/wiki/Master_and_Commander:_The_Far_Side_of_the_World	tt0311113	Master and Commander: The Far Side of the World	2003
/wiki/The_Matrix	tt0133093	The Matrix	1999
/wiki/Maya_Lin:_A_Strong_Clear_Vision	tt0110480	Maya Lin: A Strong Clear Vision	1994
/wiki/Mediterraneo	tt0102426	Mediterraneo	1991
/wiki/Melvin_and_Howard	tt0081150	Melvin and Howard	1980
/wiki/Memoirs_of_a_Geisha_(film)	tt0397535	Memoirs of a Geisha	2005
/wiki/Men_Against_the_Arctic	tt0048369	Men Against the Arctic	1955
/wiki/Men_in_Black_(film)	tt0119654	Men in Black	1997
/wiki/Mephisto_(1981_film)	tt0082736	Mephisto	1981
/wiki/The_Merry_Widow_(1934_film)	tt0025493	The Merry Widow	1934
/wiki/Michael_Clayton_(film)	tt0465538	Michael Clayton	2007
/wiki/Midnight_Cowboy	tt0064665	Midnight Cowboy	1969
/wiki/Midnight_Express_(film)	tt0077928	Midnight Express	1978
/wiki/Midnight_in_Paris	tt1605783	Midnight in Paris	2011
/wiki/A_Midsummer_Night%27s_Dream_(1935_film)	tt0026714	A Midsummer Night's Dream	1935
/wiki/Mighty_Aphrodite	tt0113819	Mighty Aphrodite	1995
/wiki/Mighty_Joe_Young_(1949_film)	tt0041650	Mighty Joe Young	1949
/wiki/Mighty_Times:_The_Children%27s_March	tt0443587	Mighty Times: The Children's March	2004
/wiki/The_Milagro_Beanfield_War	tt0095638	The Milagro Beanfield War	1988
/wiki/Mildred_Pierce_(film)	tt0037913	Mildred Pierce	1945
/wiki/Milk_(film)	tt1013753	Milk	2008
/wiki/The_Milky_Way_(1940_film)	tt0032794	The Milky Way	1940
/wiki/Million_Dollar_Baby	tt0405159	Million Dollar Baby	2004
/wiki/Min_and_Bill	tt0021148	Min and Bill	1930
/wiki/Miracle_on_34th_Street	tt0039628	Miracle on 34th Street	1947
/wiki/The_Miracle_Worker	tt0675644	The Miracle Worker	1957
/wiki/Misery_(film)	tt0100157	Misery	1990
/wiki/Missing_(film)	tt0084335	Missing	1982
/wiki/The_Mission_(1986_film)	tt0091530	The Mission	1986
/wiki/Mississippi_Burning	tt0095647	Mississippi Burning	1988
/wiki/Mister_Roberts_(1955_film)	tt0048380	Mister Roberts	1955
/wiki/Molly%27s_Pilgrim	tt0089612	Molly's Pilgrim	1985
/wiki/Monster_(2003_film)	tt0340855	Monster	2003
/wiki/Monster%27s_Ball	tt0285742	Monster's Ball	2001
/wiki/Monsters,_Inc.	tt0198781	Monsters, Inc.	2001
/wiki/The_Moon_and_the_Son:_An_Imagined_Conversation	tt0449619	The Moon and the Son: An Imagined Conversation	2005
/wiki/Moonbird	tt0053080	Moonbird	1959
/wiki/Moonstruck	tt0093565	Moonstruck	1987
/wiki/The_More_the_Merrier	tt0036172	The More the Merrier	1943
/wiki/Morning_Glory_(1933_film)	tt0024353	Morning Glory	1933
/wiki/Moscow_Does_not_Believe_in_Tears	tt0079579	Moscow Does Not Believe in Tears	1980
/wiki/Mother_Wore_Tights	tt0039634	Mother Wore Tights	1947
/wiki/The_Motorcycle_Diaries_(film)	tt0318462	The Motorcycle Diaries	2004
/wiki/Moulin_Rouge_(1952_film)	tt0044926	Moulin Rouge	1952
/wiki/Moulin_Rouge!	tt0203009	Moulin Rouge!	2001
/wiki/Mouse_Trouble	tt0037090	Mouse Trouble	1944
/wiki/Le_Mozart_des_pickpockets	tt0820971	Le Mozart des pickpockets	2006
/wiki/Mr._Deeds_Goes_to_Town	tt0027996	Mr. Deeds Goes to Town	1936
/wiki/Mr._Smith_Goes_to_Washington	tt0031679	Mr. Smith Goes to Washington	1939
/wiki/Mrs._Doubtfire	tt0107614	Mrs. Doubtfire	1993
/wiki/Mrs._Miniver_(film)	tt0035093	Mrs. Miniver	1942
/wiki/Munro_(film)	tt0054100	Munro	1961
/wiki/The_Muppets_(film)	tt1204342	The Muppets	2011
/wiki/Murder_on_a_Sunday_Morning	tt0307197	Murder on a Sunday Morning	2001
/wiki/Murder_on_the_Orient_Express_(1974_film)	tt0071877	Murder on the Orient Express	1974
/wiki/The_Music_Box	tt0023251	The Music Box	1932
/wiki/Music_by_Prudence	tt1543539	Music by Prudence	2010
/wiki/The_Music_Man_(1962_film)	tt0056262	The Music Man	1962
/wiki/Mutiny_on_the_Bounty_(1935_film)	tt0026752	Mutiny on the Bounty	1935
/wiki/My_Cousin_Vinny	tt0104952	My Cousin Vinny	1992
/wiki/My_Fair_Lady_(film)	tt0058385	My Fair Lady	1964
/wiki/My_Gal_Sal	tt0035103	My Gal Sal	1942
/wiki/My_Left_Foot_(film)	tt0097937	My Left Foot	1989
/wiki/My_Mother_Dreams_the_Satan%27s_Disciples_in_New_York	tt0177023	My Mother Dreams the Satan's Disciples in New York	1998
/wiki/Mon_Oncle	tt0050706	Mon Oncle	1958
/wiki/Mystic_River_(film)	tt0327056	Mystic River	2003
/wiki/The_Naked_City	tt0040636	The Naked City	1948
/wiki/Nashville_(film)	tt0073440	Nashville	1975
/wiki/National_Velvet_(film)	tt0037120	National Velvet	1944
/wiki/Nature%27s_Half_Acre	tt0043839	Nature's Half Acre	1951
/wiki/Naughty_Marietta_(film)	tt0026768	Naughty Marietta	1935
/wiki/Neighbours_(film)	tt0044958	Neighbours	1952
/wiki/Neptune%27s_Daughter_(1949_film)	tt0041687	Neptune's Daughter	1949
/wiki/Network_(film)	tt0074958	Network	1976
/wiki/Never_on_Sunday	tt0054198	Never on Sunday	1960
/wiki/The_New_Tenants	tt1520428	The New Tenants	2009
/wiki/Nicholas_and_Alexandra	tt0067483	Nicholas and Alexandra	1971
/wiki/The_Night_of_the_Iguana_(film)	tt0058404	The Night of the Iguana	1964
/wiki/Nights_of_Cabiria	tt0050783	The Nights of Cabiria	1957
/wiki/Nine_from_Little_Rock	tt0058410	Nine from Little Rock	1964
/wiki/No_Country_for_Old_Men_(film)	tt0477348	No Country for Old Men	2007
/wiki/No_Man%27s_Land_(2001_film)	tt0283509	No Man's Land	2001
/wiki/None_but_the_Lonely_Heart_(film)	tt0037135	None But the Lonely Heart	1944
/wiki/Norma_Rae	tt0079638	Norma Rae	1979
/wiki/Norman_Rockwell%27s_World..._An_American_Dream	tt0069020	Norman Rockwell's World... An American Dream	1972
/wiki/North_West_Mounted_Police_(film)	tt0032850	North West Mounted Police	1940
/wiki/A_Note_of_Triumph:_The_Golden_Age_of_Norman_Corwin	tt0491795	A Note of Triumph: The Golden Age of Norman Corwin	2005
/wiki/Now,_Voyager	tt0035140	Now, Voyager	1942
/wiki/Nowhere_in_Africa	tt0161860	Nowhere in Africa	2001
/wiki/Number_Our_Days	tt0074987	Number Our Days	1976
/wiki/The_Nutty_Professor_(1996_film)	tt0117218	The Nutty Professor	1996
/wiki/An_Occurrence_at_Owl_Creek_Bridge_(film)	tt0056300	Occurrence at Owl Creek Bridge	1962
/wiki/Of_Pups_and_Puzzles	tt0033969	Of Pups and Puzzles	1941
